Join_Count,TARGET_FID,JOIN_FID,SiteID,Stream,SiteName,COMID,Order,AU,georef_notes,georef_ID305b_cycle,Lat,Long,OBJECTID,ECO,LEVEL4_NAM,LEVEL3,LEVEL3_NAM,L3CODE,L3NAME,L2CODE,L2NAME,L1CODE,L1NAME,STATE,EPA_REGION,L4_KEY,L3_KEY,L2_KEY,L1_KEY,SITECLASS,SUM_ACRES,HUC4NAME,BASIN,SQ_MILES,HUC4CODE,DEQ_ADMIN,CLASSTYPE,HUCCODE,RuleID,Shape_STAr,Shape_STLe
1,664,400,2067,Ironbog,099-02-R,23239182,3,ID17040218SK054_03,,2022,43.639735,-113.750499,478,16d,Dry Partly Wooded Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16d  Dry Partly Wooded Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,149353.525,Big Lost,Upper Snake,233.365,17040218,IRO,2,17040218,2,604414690.4,450874.124
1,665,842,2068,Big,174-06-K,23196254,2,ID17040213SK014_02,,2022,42.076939,-114.32226,949,80b,Semiarid Hills and Low Mountains,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80b  Semiarid Hills and Low Mountains,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,38453.062,Salmon Falls,Upper Snake,60.083,17040213,TRO,3,17040213,3,155614641.8,73368.99187
1,666,629,2069,Morse,098-07-K,23499121,3,ID17060202SL037_03,,2022,44.59804,-113.836987,708,17aa,Dry Intermontane Sagebrush Valleys,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17aa  Dry Intermontane Sagebrush Valleys,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,PPBV,168928.666,Pahsimeroi,Salmon,263.951,17060202,IRO,3,17060202,3,683632790.9,170200.6989
1,667,844,2071,Goose,174-05-K,23184989,4,ID17040211SK008_04,,2022,42.05509,-114.268027,951,80b,Semiarid Hills and Low Mountains,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80b  Semiarid Hills and Low Mountains,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,228620.268,Goose,Upper Snake,357.219,17040211,TRO,3,17040211,3,925197100.2,227948.3573
1,668,644,2072,Falls,098-02-K,23499107,2,ID17060202SL036_02,,2022,44.578215,-113.772033,723,17ab,Dry Gneissic-Schistose-Volcanic Hills,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17ab  Dry Gneissic-Schistose-Volcanic Hills,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,153940.551,Pahsimeroi,Salmon,240.532,17060202,IRO,1,17060202,1,622977800.5,380502.8445
1,669,604,2075,No Name,128-14-K,24168414,1,ID17050122SW011_02,,2022,44.201477,-116.143625,683,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,143304.346,Payette,Southwest,223.913,17050122,BRO,2,17050122,2,579934433,291607.2549
1,670,842,2076,S.F. Shoshone,174-04-K,23199270,1,ID17040213SK016_02,,2022,42.189367,-114.347764,949,80b,Semiarid Hills and Low Mountains,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80b  Semiarid Hills and Low Mountains,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,38453.062,Salmon Falls,Upper Snake,60.083,17040213,TRO,3,17040213,3,155614641.8,73368.99187
1,671,626,2077,Wet,093-10-K,23233261,3,ID17040217SK024_03,,2022,44.11414,-113.388541,705,17aa,Dry Intermontane Sagebrush Valleys,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17aa  Dry Intermontane Sagebrush Valleys,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,PPBV,248133.635,Little Lost,Upper Snake,387.709,17040217,IRO,3,17040217,3,1004165211,264509.6682
1,672,611,2078,Hot Springs,086-06-R,23541872,1,ID17060207SL016_02,,2022,45.472747,-115.113718,690,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,304786.481,Middle Salmon-Chamberlain,Salmon,476.229,17060207,LRO,2,17060207,2,1233432063,371059.7316
1,673,397,2081,Storm,076-15-I,23588688,3,ID17060303CL032_03,,2022,46.469218,-114.541625,475,16c,Lochsa-Selway-Clearwater Canyons,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16c  Lochsa-Selway-Clearwater Canyons,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,213024.874,Lochsa,Clearwater,332.851,17060303,LRO,2,17060303,2,862084527.7,362286.5547
1,674,582,2083,Newsome,082-04-K,23597891,2,ID17060305CL068_02,,2022,45.95688333,-115.6481778,661,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,560563.601,South Fork Clearwater,Clearwater,875.881,17060305,LRO,2,17060305,2,2268529484,318675.0079
1,675,614,2084,Thorne,123-11-K,23569875,2,ID17060210SL010_02,,2022,44.970155,-116.170548,693,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,151484.56,Little Salmon,Salmon,236.695,17060210,BRO/LRO,2,17060210,2,613038714.5,241284.0474
1,676,609,2086,Upper Bear Valley 1,513-01-I,23519375,4,ID17060205SL012_04,,2022,44.362451,-115.4081,688,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,871594.229,Upper Middle Fork Salmon,Salmon,1361.866,17060205,BRO/IRO,2,17060205,2,3527230813,692937.7803
1,677,609,2087,Upper Bear Valley 2,513-02-I,23519369,4,ID17060205SL012_04,,2022,44.380379,-115.389751,688,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,871594.229,Upper Middle Fork Salmon,Salmon,1361.866,17060205,BRO/IRO,2,17060205,2,3527230813,692937.7803
1,678,609,2088,Upper Bear Valley 3,513-03-I,23519365,4,ID17060205SL012_04,,2022,44.395883,-115.371446,688,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,871594.229,Upper Middle Fork Salmon,Salmon,1361.866,17060205,BRO/IRO,2,17060205,2,3527230813,692937.7803
1,679,609,2089,Elk 1,513-04-I,23519343,4,ID17060205SL013_04a,,2022,44.425762,-115.472954,688,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,871594.229,Upper Middle Fork Salmon,Salmon,1361.866,17060205,BRO/IRO,2,17060205,2,3527230813,692937.7803
1,680,609,2090,Elk 2,513-05-I,23519343,4,ID17060205SL013_04,,2022,44.420992,-115.474447,688,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,871594.229,Upper Middle Fork Salmon,Salmon,1361.866,17060205,BRO/IRO,2,17060205,2,3527230813,692937.7803
1,681,609,2091,Lower Bear Valley 1,513-06-I,23519299,5,ID17060205SL012_05,,2022,44.427181,-115.294619,688,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,871594.229,Upper Middle Fork Salmon,Salmon,1361.866,17060205,BRO/IRO,2,17060205,2,3527230813,692937.7803
1,682,609,2092,Elk 3,513-07-I,23519335,4,ID17060205SL013_04,,2022,44.42066,-115.435929,688,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,871594.229,Upper Middle Fork Salmon,Salmon,1361.866,17060205,BRO/IRO,2,17060205,2,3527230813,692937.7803
1,683,609,2093,Elk 4,513-08-I,23519331,4,ID17060205SL013_04,,2022,44.420806,-115.413853,688,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,871594.229,Upper Middle Fork Salmon,Salmon,1361.866,17060205,BRO/IRO,2,17060205,2,3527230813,692937.7803
1,684,609,2094,Elk 5,513-09-I,23519327,4,ID17060205SL013_04,,2022,44.416144,-115.393367,688,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,871594.229,Upper Middle Fork Salmon,Salmon,1361.866,17060205,BRO/IRO,2,17060205,2,3527230813,692937.7803
1,685,605,2095,Tripod,127-08-K,24178509,1,ID17050123SW001_02,,2022,44.300015,-116.120323,684,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,389172.213,North Fork Payette,Southwest,608.082,17050123,BRO,2,17050123,2,1574930373,641309.6091
1,686,600,2096,Big Smoky,103-10-I,23386973,3,ID17050113SW019_03,,2022,43.745144,-114.727449,679,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,548027.42,South Fork Boise,Southwest,856.293,17050113,BRO,2,17050113,2,2217797154,588845.6031
1,687,600,2098,Fall,106-16-I,23387235,4,ID17050113SW031_04,,2022,43.425998,-115.384727,679,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,548027.42,South Fork Boise,Southwest,856.293,17050113,BRO,2,17050113,2,2217797154,588845.6031
1,688,605,2100,Big,127-07-I,24177081,2,ID17050123SW004_02,,2022,44.593578,-115.863382,684,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,389172.213,North Fork Payette,Southwest,608.082,17050123,BRO,2,17050123,2,1574930373,641309.6091
1,689,581,2104,Clear,081-06-I,23595567,3,ID17060304CL006_03,,2022,46.062273,-115.73281,660,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,61046.082,Middle Fork Clearwater,Clearwater,95.385,17060304,LRO,2,17060304,2,247045715.2,80377.13777
1,690,600,2105,Johnson,103-05-I,23387071,3,ID17050113SW022_03,,2022,43.809906,-114.914334,679,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,548027.42,South Fork Boise,Southwest,856.293,17050113,BRO,2,17050113,2,2217797154,588845.6031
1,691,844,2107,Trapper,175-20-I,23184759,3,ID17040211SK003_04,,2022,42.15458,-114.000193,951,80b,Semiarid Hills and Low Mountains,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80b  Semiarid Hills and Low Mountains,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,228620.268,Goose,Upper Snake,357.219,17040211,TRO,3,17040211,3,925197100.2,227948.3573
1,692,340,2111,Boulder,023-09-R,22904885,3,ID17010104PN033_03,,2022,48.542504,-116.225087,407,15q,Purcell-Cabinet-North Bitterroot Mountains,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15q  Purcell-Cabinet-North Bitterroot Mountains,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,115335.966,Lower Kootenai,Panhandle,180.212,17010104,CRO,2,17010104,2,466749962.9,257778.6045
1,693,600,2112,Smith,106-07-K,23387445,3,ID17050113SW032_03,,2022,43.545072,-115.538831,679,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,548027.42,South Fork Boise,Southwest,856.293,17050113,BRO,2,17050113,2,2217797154,588845.6031
1,694,582,2116,Johns,081-13-I,23597495,3,ID17060305CL018_03,,2022,45.662067,-115.792435,661,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,560563.601,South Fork Clearwater,Clearwater,875.881,17060305,LRO,2,17060305,2,2268529484,318675.0079
1,695,600,2119,Smith,106-07-I,23387447,3,ID17050113SW032_03,,2022,43.56239,-115.527169,679,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,548027.42,South Fork Boise,Southwest,856.293,17050113,BRO,2,17050113,2,2217797154,588845.6031
1,696,582,2120,American,081-01-R,23599731,1,ID17060305CL014_02,,2022,45.76074,-115.921673,661,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,560563.601,South Fork Clearwater,Clearwater,875.881,17060305,LRO,2,17060305,2,2268529484,318675.0079
1,697,401,2125,Willow,103-12-I,23262636,3,ID17040220SK005_03,,2022,43.484495,-114.622631,479,16d,Dry Partly Wooded Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16d  Dry Partly Wooded Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,47186.985,Camas,Upper Snake,73.73,17040220,TRO,2,17040220,2,190959717.9,84563.1738
1,698,582,2128,Frank Brown,081-17-I,23599809,2,ID17060305CL017_02,,2022,45.709829,-115.802212,661,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,560563.601,South Fork Clearwater,Clearwater,875.881,17060305,LRO,2,17060305,2,2268529484,318675.0079
1,699,32,2132,Warm Springs,129-02-I,24185048,2,ID17050124SW007_02,,2022,44.870464,-116.42596,68,11f,Canyons and Dissected Highlands,11,Blue Mountains,6.2.9,Blue Mountains,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,11f  Canyons and Dissected Highlands,11  Blue Mountains,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,98395.642,Weiser,Southwest,153.743,17050124,BRO,1,17050124,1,398194627.1,115145.1219
1,700,844,2133,Owens Corral,175-13-I,23187827,1,ID17040211SK005_02,,2022,42.103458,-114.02019,951,80b,Semiarid Hills and Low Mountains,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80b  Semiarid Hills and Low Mountains,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,228620.268,Goose,Upper Snake,357.219,17040211,TRO,3,17040211,3,925197100.2,227948.3573
1,701,605,2134,Kennally,127-06-R,24177195,3,ID17050123SW010_03,,2022,44.776174,-115.91183,684,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,389172.213,North Fork Payette,Southwest,608.082,17050123,BRO,2,17050123,2,1574930373,641309.6091
1,702,581,2135,Kay,081-05-I,23595705,2,ID17060304CL005_02,,2022,45.998203,-115.717847,660,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,61046.082,Middle Fork Clearwater,Clearwater,95.385,17060304,LRO,2,17060304,2,247045715.2,80377.13777
1,703,613,2136,Partridge,122-13-I,23560569,2,ID17060209SL021_02,,2022,45.295514,-116.176371,692,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,73952.345,Lower Salmon,Salmon,115.551,17060209,LRO,2,17060209,2,299275721.6,185703.2888
1,704,582,2137,Moores,081-16-I,23597481,1,ID17060305CL019_02,,2022,45.646239,-115.865782,661,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,560563.601,South Fork Clearwater,Clearwater,875.881,17060305,LRO,2,17060305,2,2268529484,318675.0079
1,705,340,2145,Katka,023-02-I,22905369,1,ID17010104PN031_02,,2022,48.672884,-116.160364,407,15q,Purcell-Cabinet-North Bitterroot Mountains,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15q  Purcell-Cabinet-North Bitterroot Mountains,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,115335.966,Lower Kootenai,Panhandle,180.212,17010104,CRO,2,17010104,2,466749962.9,257778.6045
1,706,605,2148,E.F. Lake Fork,122-14-I,24177871,2,ID17050123SW014_02,,2022,44.919678,-115.925757,684,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,389172.213,North Fork Payette,Southwest,608.082,17050123,BRO,2,17050123,2,1574930373,641309.6091
1,707,582,2150,Kirks Fork,083-10-I,23598059,3,ID17060305CL053_03,,2022,45.822539,-115.409291,661,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,560563.601,South Fork Clearwater,Clearwater,875.881,17060305,LRO,2,17060305,2,2268529484,318675.0079
1,708,641,2151,Sawmill,094-20-I,23233141,4,ID17040217SK014_04,,2022,44.363646,-113.380284,720,17ab,Dry Gneissic-Schistose-Volcanic Hills,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17ab  Dry Gneissic-Schistose-Volcanic Hills,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,148806.948,Little Lost,Upper Snake,232.511,17040217,IRO,1,17040217,1,602202763.8,535317.3195
1,709,431,2156,Bender,106-12-R,23387715,1,ID17050113SW003_02,,2022,43.520196,-115.863266,510,16f,Foothill Shrublands-Grasslands,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16f  Foothill Shrublands-Grasslands,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,PPBV,157640.651,South Fork Boise,Southwest,246.314,17050113,BRO,3,17050113,3,637951630.6,219763.6929
1,710,582,2160,E.F. American,083-14-I,23598071,3,ID17060305CL054_03,,2022,45.86715,-115.423866,661,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,560563.601,South Fork Clearwater,Clearwater,875.881,17060305,LRO,2,17060305,2,2268529484,318675.0079
1,711,582,2164,American,083-10-K,23597809,4,ID17060305CL052_04,,2022,45.838535,-115.41266,661,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,560563.601,South Fork Clearwater,Clearwater,875.881,17060305,LRO,2,17060305,2,2268529484,318675.0079
1,712,603,2167,Rattlesnake,127-05-I,24164169,2,ID17050121SW006_02,,2022,44.272182,-115.859133,682,16k,Southern Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16k  Southern Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,212542.345,Middle Fork Payette,Southwest,332.097,17050121,BRO,2,17050121,2,860131794.6,200927.8208
1,713,49,2169,Middle Brownlee,131-18-I,24193248,2,ID17050201SW014_02,,2022,44.704336,-116.90573,87,11i,Continental Zone Foothills,11,Blue Mountains,6.2.9,Blue Mountains,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,11i  Continental Zone Foothills,11  Blue Mountains,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,156313.605,Brownlee Reservoir,Southwest,244.24,17050201,BRO,1,17050201,1,632581246.3,181474.1359
