OBJECTID,Project,BLM_AdminS,District,FieldOffic,Evaluation,PointID,StreamName,FieldEvalD,SampledMid,SampledM_1,BottomReac,BottomRe_1,TopReachLa,TopReachLo,ProtocolRe,ProtocolTy,ProtocolVe,FieldStatu,PointSelec,OriginalDe,OriginalSt,StreamOrde,EcoregionS,PctOverhea,PctBankOve,VegComplex,VegCompl_1,VegCompl_2,PctNoxious,PctNativeW,PctNoxio_1,PctSedgeRu,PctEquiset,InvasiveIn,ObservedIn,ExpectedIn,OE_Macroin,MMI_Macroi,OE_MMI_Mod,OE_MMI_M_1,Macroinver,TotalNitro,TotalPhosp,SpecificCo,pH,InstantTem,AugTempAvg,TurbidityA,PoolCount,PctPools,PoolFreq,ResPoolDep,LgWoodInCh,LgWoodIn_1,LgWoodIn_2,LgWoodAbov,LgWoodAb_1,LgWoodAb_2,PctFinesLe,PctFines_1,D16,D84,D50,GeometricM,PctPoolTai,PctPoolT_1,PctBankCov,PctBankSta,PctBankC_1,PctBankC_2,PctBankC_3,BankfullHe,BenchHeigh,BankfullDe,BenchDepth,ChannelInc,Floodplain,InstreamHa,BankAngleA,PctBanksUn,ThalwegDep,ThalwegD_1,PctDry,BankfullWi,WettedWidt,WettedWi_1,Entrenchme,Entrench_1,PctSlope,Sinuosity,HumanInflu,BeaverFlow,BeaverSign,WaterWithd,SideChanne,PhotoLink,CoreSubset,Supplement,GreenlineV,Evaluati_1,RecordID,GlobalID,created_us,created_da,last_edite,last_edi_1,NAMC_Sampl
11,QC,ID,Twin Falls District Office,Jarbidge Field Office,JA-LS-40600_2020-09-25,JA-LS-40600,CLOVER CREEK,9/25/2020,42.28116100000,-115.25619600000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,ID_JarbidgeFO_Standard_2020,JarbidgeFO,4,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,355.00000000000,65.40000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/JA-LS-40600_2020-09-25/,No,,No,044DB631-D7A6-4321-9A90-95ADF2643AA5,JA-LS-40600_2020-09-25,{D4C55525-AC88-4AF5-A72A-BCA953F79668},,,,,
12,QC,ID,Twin Falls District Office,Jarbidge Field Office,JA-RV-30568_2020-09-27,JA-RV-30568,SALMON FALLS CREEK,9/27/2020,42.01783600000,-114.71832800000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,ID_JarbidgeFO_Standard_2020,JarbidgeFO,6,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,180.00000000000,59.20000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/JA-RV-30568_2020-09-27/,No,,No,D7AE199F-A7F1-4FF9-B070-8956FB9CA5AF,JA-RV-30568_2020-09-27,{5E4B49AB-F5FC-4642-AD85-79BDE002F798},,,,,
13,QC,ID,Twin Falls District Office,Jarbidge Field Office,JA-TR-77207_2020-09-26,JA-TR-77207,NA,9/26/2020,42.04708800000,-114.99088400000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,Targeted,,NA,2,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,425.00000000000,48.70000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/JA-TR-77207_2020-09-26/,No,,No,FA9D3F87-FC69-4BFE-8ABC-2DAB8829DEEC,JA-TR-77207_2020-09-26,{D2722D42-33B3-496F-85CB-4F939133C821},,,,,
14,QC,ID,Idaho Falls District Office,Pocatello Field Office,PO-LS-1034_2020-08-22,PO-LS-1034,,8/22/2020,42.38981300000,-111.48189400000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,ID_PocatelloFO_Standard_2019,PocatelloFO,1,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,369.00000000000,29.10000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-LS-1034_2020-08-22/,No,,No,C4FDAAA4-D42D-4B99-9CF4-63585EFF615C?á?á?á?á?á?á?á?á,PO-LS-1034_2020-08-22,{4CD47927-A130-4AC9-A40D-BF0273C97019},,,,,
15,QC,ID,Idaho Falls District Office,Pocatello Field Office,PO-LS-1046_2020-08-23,PO-LS-1046,DENSMORE CREEK,8/23/2020,42.50072400000,-111.84061800000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,ID_PocatelloFO_Standard_2019,PocatelloFO,3,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,282.00000000000,53.60000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-LS-1046_2020-08-23/,No,,No,B30579E4-C102-4207-AA53-B6D2E5483676,PO-LS-1046_2020-08-23,{C211D0C1-1EDD-46C7-8382-119B13538B98},,,,,
16,QC,ID,Idaho Falls District Office,Pocatello Field Office,PO-RV-1021_2020-09-26,PO-RV-1021,BLACKFOOT RIVER,9/26/2020,43.04460600000,-111.90977500000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,ID_PocatelloFO_Standard_2019,PocatelloFO,5,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,667.00000000000,33.90000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-RV-1021_2020-09-26/,No,,No,BECBA44B-E43E-4725-9ED0-BAF12F1FF087,PO-RV-1021_2020-09-26,{D220B9C7-F17A-4A8E-96FF-0CDDC4CACA61},,,,,
17,QC,ID,Idaho Falls District Office,Pocatello Field Office,PO-SS-1027_2020-08-08,PO-SS-1027,,8/8/2020,42.22205700000,-112.51104800000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,ID_PocatelloFO_Standard_2019,PocatelloFO,1,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,Absent,3,12.56208951000,0.24000000000,0.00000000000,WY2018_BIGHORN BASIN FOOTHILLS,Pass,300,610.00000000000,188.90000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-SS-1027_2020-08-08/,No,,No,810B8D28-24D9-4EE8-8412-86DA04A4BF6B?á?á?á?á?á?á?á?á?á,PO-SS-1027_2020-08-08,{28CFB087-8861-47DC-996F-40C46001216D},,,LSHANK,10/4/2022,176587
18,QC,ID,Idaho Falls District Office,Pocatello Field Office,PO-SS-1030_2020-08-20,PO-SS-1030,ARKANSAS CREEK,8/20/2020,42.53799400000,-112.12698900000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,ID_PocatelloFO_Standard_2019,PocatelloFO,2,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,4460.00000000000,172.20000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/PO-SS-1030_2020-08-20/,No,,No,BB66F341-C7B2-4BBA-BE8C-D53FAF4BAE92,PO-SS-1030_2020-08-20,{A5F0B7A7-84A9-4BB5-A8C1-FED62ACF600E},,,,,
19,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-LS-15578_2020-07-25,CF-LS-15578,BIG LAKE CREEK,7/25/2020,44.15634800000,-114.38603800000,44.15587800000,-114.38613000000,44.15680000000,-114.38611100000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,ID_ChallisFO_BullTroutSteelhead_2017,Bull Trout and Steelhead,3,NorthernRockies_SmallWadeable,94.90000000000,97.10000000000,0.00000000000,0.00000000000,0.00000000000,0,100,14,0,0,Absent,7,13.35840000000,0.52401500000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,1218.00000000000,98.60000000000,137.60000000000,8.86000000000,15.80000000000,15.51000000000,0.00000000000,9,22.80000000000,60.00000000000,0.33000000000,22,13.33300000000,4.92700000000,0,0.00000000000,0.00000000000,15.50000000000,23.50000000000,3,82,27,18,38,46,83,100,83,0,0,0.34000000000,0.51000000000,0.53000000000,0.70000000000,-0.58000000000,1.31000000000,0.00000000000,130.00000000000,0,0.61000000000,0.20000000000,0.00000000000,2.73000000000,1.94000000000,1.94000000000,1.93000000000,1.90000000000,3.14000000000,1.46000000000,"LandfillTrash, LivestockHorseBurro, PavementClearedLot, Recreation, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-LS-15578_2020-07-25/,No,,No,753A64D4-E20C-40EF-9376-0E4C0ED9FEAB,CF-LS-15578_2020-07-25,{3D5CE69C-8F3A-43A2-A15A-400F5A2D6FBE},,,LSHANK,2/6/2023,176504
20,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-LS-20318_2019-08-10,CF-LS-20318,BIG CREEK,8/10/2019,44.44493000000,-113.61286900000,44.44569600000,-113.61309400000,44.44465000000,-113.61184500000,169.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,ID_ChallisFO_BullTroutSteelhead_2017,Bull Trout and Steelhead,3,NorthernRockies_SmallWadeable,29.00000000000,92.20000000000,0.00000000000,0.00000000000,0.00000000000,0,100,0,9,0,Absent,11,13.45333251000,0.81764128000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,120.90000000000,15.60000000000,79.10000000000,7.92000000000,8.40000000000,9.53000000000,0.00000000000,2,13.35000000000,11.80000000000,0.53000000000,21,12.42600000000,6.57300000000,0,0.00000000000,0.00000000000,3.50000000000,4.00000000000,40,398,113,109,0,0,0,0,0,0,0,0.33000000000,0.67000000000,0.83000000000,1.18000000000,-0.36000000000,1.44000000000,0.00000000000,128.00000000000,0,0.28000000000,0.50000000000,0.00000000000,8.22000000000,6.88000000000,6.88000000000,1.69000000000,1.16000000000,1.83000000000,1.11000000000,"LandfillTrash, Pipes, RowCrops, WallDikeRipRap",None,Rare,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-LS-20318_2019-08-10/,No,,No,8CD657F9-76D8-4483-9293-76AA32D9D75E,CF-LS-20318_2019-08-10,{755B4D15-B377-48B8-B2A3-C031E403F037},,,LSHANK,2/6/2023,172386
21,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-LS-32862_2020-08-06,CF-LS-32862,PATTERSON CREEK,8/6/2020,44.53522500000,-113.68361600000,44.53495300000,-113.68454500000,44.53580600000,-113.68348200000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,ID_ChallisFO_BullTroutSteelhead_2017,Bull Trout and Steelhead,3,NorthernRockies_SmallWadeable,56.60000000000,89.00000000000,0.00000000000,0.00000000000,0.00000000000,0,100,25,0,0,Absent,13,13.34090000000,0.97444700000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,126.00000000000,20.00000000000,97.90000000000,8.20000000000,9.60000000000,8.20000000000,0.00000000000,4,19.82000000000,26.70000000000,0.40000000000,15,9.09100000000,0.90400000000,0,0.00000000000,0.00000000000,6.10000000000,7.50000000000,25,176,80,60,1,2,62,100,62,0,0,0.28000000000,0.32000000000,0.67000000000,0.71000000000,-0.86000000000,1.06000000000,0.00000000000,99.00000000000,0,0.27000000000,0.42000000000,0.00000000000,9.75000000000,7.17000000000,7.30000000000,2.27000000000,3.00000000000,2.67000000000,1.18000000000,RoadRailroadCulvert,Minor,Rare,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-LS-32862_2020-08-06/,No,,No,AACFE1A5-BA6A-4479-BF5F-D4110700C619,CF-LS-32862_2020-08-06,{6AAF454A-ECAA-45B8-9326-AB6865BF03EE},,,LSHANK,2/6/2023,176570
22,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-LS-33866_2019-07-12,CF-LS-33866,LITTLE MORGAN CREEK,7/12/2019,44.66135000000,-113.92779300000,44.66098000000,-113.92829900000,44.66180500000,-113.92731700000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,ID_ChallisFO_BullTroutSteelhead_2017,Bull Trout and Steelhead,3,NorthernRockies_SmallWadeable,78.30000000000,91.70000000000,0.00000000000,0.00000000000,0.00000000000,0,100,0,45,0,Absent,14,13.70299650000,1.02167435000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,89.10000000000,31.20000000000,35.10000000000,7.75000000000,8.30000000000,11.74000000000,0.00000000000,4,12.53000000000,26.70000000000,0.30000000000,22,14.66700000000,1.82100000000,0,0.00000000000,0.00000000000,0.50000000000,1.50000000000,28,220,89,82,0,3,0,0,0,0,0,0.08000000000,0.25000000000,0.55000000000,0.71000000000,-0.57000000000,1.34000000000,0.00000000000,104.00000000000,0,0.19000000000,0.45000000000,0.00000000000,4.53000000000,4.24000000000,4.24000000000,1.68000000000,1.55000000000,4.46000000000,1.25000000000,"PastureHayFence, Recreation",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-LS-33866_2019-07-12/,No,,No,4F74D3FE-1234-4369-B990-AF1E32BFE141,CF-LS-33866_2019-07-12,{B23A8EBE-0702-4B49-B8D7-511D99787BB2},,,LSHANK,2/6/2023,172387
23,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-LS-38470_2019-08-09,CF-LS-38470,PAHSIMEROI RIVER,8/9/2019,44.29685100000,-113.65806000000,44.29746700000,-113.65824000000,44.29630000000,-113.65735600000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,ID_ChallisFO_BullTroutSteelhead_2017,Bull Trout and Steelhead,4,NorthernRockies_SmallWadeable,58.20000000000,89.70000000000,0.00000000000,0.00000000000,0.00000000000,0,100,0,67,0,Absent,14,12.88124211000,1.08685171000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,172.50000000000,9.40000000000,300.50000000000,8.40000000000,7.90000000000,10.96000000000,0.00000000000,3,28.61000000000,20.00000000000,0.45000000000,1,0.66700000000,0.02900000000,0,0.00000000000,0.00000000000,10.60000000000,11.20000000000,10,250,60,52,3,3,0,0,0,0,0,0.23000000000,0.40000000000,0.78000000000,0.95000000000,-0.58000000000,1.22000000000,0.00000000000,147.00000000000,0,0.42000000000,0.51000000000,0.00000000000,6.96000000000,5.55000000000,5.61000000000,3.00000000000,2.51000000000,1.33000000000,1.02000000000,None,None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-LS-38470_2019-08-09/,No,,No,5907D322-08B3-4494-A45F-526F77F7BDE8,CF-LS-38470_2019-08-09,{FE464B38-55A5-4340-87D8-5B5680EEF959},,,LSHANK,2/6/2023,172388
24,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-LS-39006_2019-06-29,CF-LS-39006,BIG CREEK,6/29/2019,44.48394000000,-113.75215700000,44.48391600000,-113.75295100000,44.48362200000,-113.75120000000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,ID_ChallisFO_BullTroutSteelhead_2017,Bull Trout and Steelhead,3,NorthernRockies_SmallWadeable,10.70000000000,37.70000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,Absent,9,12.47662504000,0.72134892000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,50.80000000000,10.50000000000,65.10000000000,7.43000000000,8.30000000000,11.53000000000,0.00000000000,1,7.80000000000,6.70000000000,0.30000000000,1,0.66700000000,0.02900000000,0,0.00000000000,0.00000000000,0.00000000000,0.50000000000,28,89,55,51,0,0,0,0,0,0,0,0.18000000000,0.46000000000,0.53000000000,0.81000000000,-0.42000000000,1.56000000000,0.00000000000,139.00000000000,0,0.28000000000,0.31000000000,0.00000000000,8.12000000000,6.99000000000,6.99000000000,1.61000000000,3.00000000000,1.18000000000,1.05000000000,RoadRailroadCulvert,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-LS-39006_2019-06-29/,No,,No,8A9B214A-387C-4118-885A-9239775664D0,CF-LS-39006_2019-06-29,{6526CABB-5BBE-4F40-B7F4-DC09AFF030B0},,,LSHANK,2/6/2023,172389
25,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-LS-44934_2020-07-12,CF-LS-44934,PAHSIMEROI RIVER,7/12/2020,44.36854600000,-113.67810600000,0.00000000000,0.00000000000,44.36821900000,-113.67730800000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,ID_ChallisFO_BullTroutSteelhead_2017,Bull Trout and Steelhead,4,NorthernRockies_SmallWadeable,36.20000000000,67.70000000000,0.00000000000,0.00000000000,0.00000000000,0,97,0,3,0,Absent,10,13.00720000000,0.76880500000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,120.00000000000,26.10000000000,241.90000000000,8.56000000000,17.80000000000,11.83000000000,0.00000000000,1,6.06000000000,6.70000000000,0.17000000000,4,2.42400000000,0.10600000000,0,0.00000000000,0.00000000000,11.20000000000,16.40000000000,6,67,29,21,2,6,27,85,27,0,0,0.15000000000,0.17000000000,0.39000000000,0.40000000000,-0.95000000000,1.03000000000,0.00000000000,157.00000000000,0,0.28000000000,0.22000000000,0.00000000000,7.86000000000,5.72000000000,6.08000000000,3.00000000000,3.00000000000,1.38000000000,0.00000000000,LivestockHorseBurro,None,Rare,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-LS-44934_2020-07-12/,No,,No,D881FE35-7E04-4B75-A37A-108AEEC109EC,CF-LS-44934_2020-07-12,{96A40A3A-6BA7-49C3-B3A9-30A98CD146A8},,,LSHANK,2/6/2023,176505
26,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-LS-47738_2020-07-24,CF-LS-47738,MORGAN CREEK,7/24/2020,44.68999900000,-114.25881500000,44.68956200000,-114.25805100000,44.69023200000,-114.25943000000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,ID_ChallisFO_BullTroutSteelhead_2017,Bull Trout and Steelhead,3,NorthernRockies_SmallWadeable,71.10000000000,95.70000000000,0.00000000000,0.00000000000,0.00000000000,0,100,0,14,0,Absent,10,13.04640000000,0.76649200000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,177.00000000000,57.90000000000,138.70000000000,8.29000000000,10.90000000000,13.84000000000,0.00000000000,3,16.85000000000,20.00000000000,0.52000000000,23,13.93900000000,1.68800000000,0,0.00000000000,0.00000000000,18.10000000000,20.50000000000,2,148,35,28,5,10,88,93,88,0,0,0.39000000000,0.53000000000,0.81000000000,0.95000000000,-0.62000000000,1.17000000000,0.00000000000,132.00000000000,0,0.35000000000,0.38000000000,0.00000000000,6.64000000000,4.46000000000,4.49000000000,1.20000000000,1.37000000000,1.56000000000,1.14000000000,"LandfillTrash, RoadRailroadCulvert",None,Rare,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-LS-47738_2020-07-24/,No,,No,C48B6BC8-849A-448E-8ECC-9B6986444B9E,CF-LS-47738_2020-07-24,{FCDE696C-47F3-4D5B-838A-A0651E42BBA5},,,LSHANK,2/6/2023,176506
27,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-LS-56154_2019-07-13,CF-LS-56154,MAHOGANY CREEK,7/13/2019,44.19736300000,-113.72380900000,44.19757600000,-113.72351800000,44.19693600000,-113.72423400000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,ID_ChallisFO_BullTroutSteelhead_2017,Bull Trout and Steelhead,3,NorthernRockies_SmallWadeable,74.30000000000,72.70000000000,0.00000000000,0.00000000000,0.00000000000,0,100,0,100,0,Absent,11,14.08008113000,0.78124550000,0.00000000000,ColumbiaRiverBasin_PIBO,Fail,300,164.90000000000,2.80000000000,186.00000000000,8.46000000000,7.00000000000,7.14000000000,0.00000000000,2,5.72000000000,13.30000000000,0.35000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,8.60000000000,9.00000000000,12,47,25,22,1,8,0,0,0,0,0,0.06000000000,0.18000000000,0.32000000000,0.44000000000,-0.66000000000,1.36000000000,0.00000000000,103.00000000000,0,0.20000000000,0.29000000000,0.00000000000,1.15000000000,1.11000000000,1.11000000000,3.00000000000,3.00000000000,2.32000000000,1.64000000000,"PastureHayFence, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-LS-56154_2019-07-13/,No,,No,44511298-9481-43A2-B455-40B31961B098,CF-LS-56154_2019-07-13,{169C0D17-6C8A-43CF-9056-3A88D204A7B9},,,LSHANK,2/6/2023,172390
28,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-LS-56954_2020-07-26,CF-LS-56954,MORGAN CREEK,7/26/2020,44.66186300000,-114.22708300000,44.66124600000,-114.22657300000,44.66221000000,-114.22753300000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,ID_ChallisFO_BullTroutSteelhead_2017,Bull Trout and Steelhead,3,NorthernRockies_SmallWadeable,38.50000000000,86.40000000000,0.00000000000,0.00000000000,0.00000000000,0,100,5,14,0,Absent,7,13.12640000000,0.53327500000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,170.00000000000,57.30000000000,134.90000000000,8.16000000000,11.80000000000,14.57000000000,0.00000000000,6,49.41000000000,40.00000000000,0.50000000000,1,0.60600000000,0.02600000000,0,0.00000000000,0.00000000000,24.30000000000,27.10000000000,2,160,42,32,11,20,100,100,100,0,0,0.47000000000,0.59000000000,0.96000000000,1.08000000000,-0.66000000000,1.10000000000,0.00000000000,146.00000000000,0,0.43000000000,0.48000000000,0.00000000000,7.97000000000,5.39000000000,5.78000000000,1.31000000000,1.64000000000,1.30000000000,1.14000000000,"LandfillTrash, RoadRailroadCulvert, WallDikeRipRap",None,Rare,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-LS-56954_2020-07-26/,No,,No,9E8A2715-BAAE-454E-851B-C87B1BEF13B5,CF-LS-56954_2020-07-26,{81565EFB-2D9A-44EB-AE7D-0DEDC7294ECC},,,LSHANK,2/6/2023,176503
