MLOC_ID,COMID,STREAM,HUC4CODE,HUC4NAME,BASIN,WBSEGMENT,STR_ORDR,GRADIENT,YEAR,REFERENCE,ECO_REG,ECO4NAME,ELEVATION,SITECLASS,LATITUDE,LONGITUDE,METTYP_ID,ACTMET_VALUE
2018STWFA052,23174361,Grape Creek,17040210,Raft,Upper Snake,ID17040210SK011_02,1,0.097318,2018,,Northern Basin and Range,Semiarid Hills and Low Mountains,6586,PPBV,42.17715,-113.616921,FSBI(score),50
2018STWFA053,23174361,Grape Creek,17040210,Raft,Upper Snake,ID17040210SK011_02,1,0.097318,2018,,Northern Basin and Range,Semiarid Hills and Low Mountains,5979,PPBV,42.167901,-113.594012,FSBI(score),75
2018STWFA054,23185105,Birch Creek,17040211,Goose,Upper Snake,ID17040211SK012_03,3,0.025529,2018,,Northern Basin and Range,Semiarid Hills and Low Mountains,5926,PPBV,42.115428,-113.781846,FSBI(score),20
2018STWFA055,23174321,Raft River,17040210,Raft,Upper Snake,ID17040210SK010_04,4,0.003702,2018,,Northern Basin and Range,Sagebrush Steppe Valleys,4942,PPBV,42.069327,-113.446622,FSBI(score),15
2018STWFA057,23176017,Eightmile Canyon,17040210,Raft,Upper Snake,ID17040210SK016_02,1,0.072982,2018,,Northern Basin and Range,Semiarid Hills and Low Mountains,6028,PPBV,42.152236,-113.165805,FSBI(score),60
2018STWFA058,23177345,Sixmile Canyon,17040210,Raft,Upper Snake,ID17040210SK016_02,1,0.05378,2018,,Northern Basin and Range,Semiarid Hills and Low Mountains,6146,PPBV,42.122002,-113.161604,FSBI(score),65
2018STWFA059,23196152,Salmon Falls Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK007L_0L,6,0.00013,2018,,Northern Basin and Range,Dissected High Lava Plateau,5008,PPBV,42.056507,-114.750299,FSBI(score),15
2018STWFA060,23196144,Salmon Falls Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK009_06,6,0.00001,2018,,Northern Basin and Range,Dissected High Lava Plateau,5015,PPBV,42.029163,-114.729937,FSBI(score),40
2018STWFA065,23251839,Rock Creek,17040219,Big Wood,Upper Snake,ID17040219SK028_03,3,0.003384,2018,,Snake River Plain,Camas Prairie,4821,PPBV,43.337925,-114.381248,FSBI(score),25
2018STWFA067,23251849,Rock Creek,17040219,Big Wood,Upper Snake,ID17040219SK028_03,3,0.008973,2018,,Idaho Batholith,Foothill Shrublands-Grasslands,5070,PPBV,43.413854,-114.396137,FSBI(score),15
2018STWFA075,23386837,Little Smoky Creek,17050113,South Fork Boise,Southwest,ID17050113SW018_04,4,0.05959,2018,,Idaho Batholith,Southern Forested Mountains,5923,Mountains,43.54709,-114.81225,FSBI(score),110
2018STWFA076,23386843,Little Smoky Creek,17050113,South Fork Boise,Southwest,ID17050113SW018_04,4,0.005996,2018,,Idaho Batholith,Southern Forested Mountains,5976,Mountains,43.561296,-114.789912,FSBI(score),85
2018STWFA077,23389021,Carrie Creek,17050113,South Fork Boise,Southwest,ID17050113SW018_02,2,0.033438,2018,,Idaho Batholith,Dry Partly Wooded Mountains,6172,Mountains,43.559907,-114.755747,FSBI(score),170
2018STWFA078,23388763,Carrie Creek,17050113,South Fork Boise,Southwest,ID17050113SW018_02,2,0.052414,2018,,Idaho Batholith,Dry Partly Wooded Mountains,7006,Mountains,43.606738,-114.727782,FSBI(score),150
2018STWFA079,23196202,Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK011_04,5,0.00126,2018,,Northern Basin and Range,Dissected High Lava Plateau,5612,PPBV,42.011477,-114.448363,FSBI(score),35
2018STWFA081,23184989,Goose Creek,17040211,Goose,Upper Snake,ID17040211SK008_04,4,0.013879,2018,,Northern Basin and Range,Semiarid Hills and Low Mountains,5904,PPBV,42.055343,-114.268001,FSBI(score),40
2019SBOIA002,23283825,Wickahoney Creek,17050102,Bruneau,Southwest,ID17050102SW007_04,4,0.042031,2019,,Northern Basin and Range,Dissected High Lava Plateau,4674,PPBV,42.559146,-115.990035,FSBI(score),0
2019SBOIA005,23300420,Reynolds Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW009_03,3,0.02892,2019,,Northern Basin and Range,Owyhee Uplands and Canyons,4215,PPBV,43.169024,-116.752687,FSBI(score),105
2019SBOIA006,23302212,Sheep Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW009_02,2,0.05698,2019,,Northern Basin and Range,Owyhee Uplands and Canyons,4274,PPBV,43.163583,-116.752169,FSBI(score),0
2019SBOIA007,23360393,Big Boulder Creek,17050108,Jordan,Southwest,ID17050108SW005_05,5,0.002912,2019,,Northern Basin and Range,Owyhee Uplands and Canyons,4700,PPBV,42.834211,-116.815571,FSBI(score),125
2019SBOIA008,23360611,North Boulder Creek,17050108,Jordan,Southwest,ID17050108SW007_03,3,0.009689,2019,,Northern Basin and Range,Owyhee Uplands and Canyons,4868,PPBV,42.824998,-116.758173,FSBI(score),115
2019SBOIA009,23360459,Rock Creek,17050108,Jordan,Southwest,ID17050108SW010_05,5,0.008737,2019,,Northern Basin and Range,Owyhee Uplands and Canyons,4861,PPBV,42.823338,-116.758893,FSBI(score),85
2019SBOIA011,24193242,Brownlee Creek,17050201,Brownlee Reservoir,Southwest,ID17050201SW014_04,4,0.035747,2019,,Blue Mountains,Continental Zone Foothills,2411,Foothills,44.768001,-116.903913,FSBI(score),175
2019SBOIA012,24193366,Indian Creek,17050201,Brownlee Reservoir,Southwest,ID17050201SW017_03,3,0.02767,2019,,Blue Mountains,Wallowas/Seven Devils Mountains,3542,Foothills,45.054023,-116.763673,FSBI(score),185
2019SBOIA013,24184936,East Fork Lost Creek,17050124,Weiser,Southwest,ID17050124SW020_02,2,0.011669,2019,,Blue Mountains,Canyons and Dissected Highlands,4848,Foothills,45.001208,-116.468717,FSBI(score),180
2019SBOIA014,23382429,Grimes Creek,17050112,Boise-Mores,Southwest,ID17050112SW013_05,5,0.004147,2019,,Idaho Batholith,Southern Forested Mountains,3437,Mountains,43.745808,-115.968648,FSBI(score),155
2019SBOIA015,23377366,Browns Creek,17050111,North and Middle Forks Boise,Southwest,ID17050111SW009_03,2,0.025875,2019,,Idaho Batholith,Southern Forested Mountains,4120,Mountains,43.787126,-115.48273,FSBI(score),215
2019SBOIA016,23389857,Marsh Creek,17050113,South Fork Boise,Southwest,ID17050113SW013_02,1,0.078769,2019,,Idaho Batholith,Southern Forested Mountains,5117,Mountains,43.629814,-115.163497,FSBI(score),130
2019SBOIA017,23387409,Shake Creek,17050113,South Fork Boise,Southwest,ID17050113SW026_02,2,0.042812,2019,,Idaho Batholith,Southern Forested Mountains,4927,Mountains,43.624549,-115.154111,FSBI(score),225
2019SBOIA018,23390081,UNT to Trinity Creek ,17050113,South Fork Boise,Southwest,ID17050113SW028_02,1,0.151724,2019,,Idaho Batholith,Southern Forested Mountains,5084,Mountains,43.622914,-115.310827,FSBI(score),130
2019SBOIA019,24164169,Rattlesnake Creek,17050121,Middle Fork Payette,Southwest,ID17050121SW006_02,2,0.114055,2019,,Idaho Batholith,Southern Forested Mountains,3726,Mountains,44.268168,-115.877709,FSBI(score),245
2019SBOIA022,23519625,Float Creek,17060205,Upper Middle Fork Salmon,Salmon,ID17060205SL039_03,3,0.058048,2019,,Idaho Batholith,Southern Forested Mountains,6101,Mountains,44.563369,-115.083522,FSBI(score),150
2019SBOIA023,23520309,Sheep Trail Creek,17060205,Upper Middle Fork Salmon,Salmon,ID17060205SL014_02,2,0.01264,2019,,Idaho Batholith,Southern Forested Mountains,6553,Mountains,44.337147,-115.448785,FSBI(score),130
2019SBOIA024,24159673,Bitter Creek,17050120,South Fork Payette,Southwest,ID17050120SW019_02,1,0.132071,2019,,Idaho Batholith,Southern Forested Mountains,6107,Mountains,44.418364,-115.632577,FSBI(score),275
2019SBOIA025,23520227,Bearskin Creek,17060205,Upper Middle Fork Salmon,Salmon,ID17060205SL013_02,2,0.003253,2019,,Idaho Batholith,Southern Forested Mountains,6448,Mountains,44.401047,-115.492467,FSBI(score),45
2019SBOIA026,24166520,Harris Creek,17050122,Payette,Southwest,ID17050122SW005_02,2,0.048342,2019,,Idaho Batholith,Southern Forested Mountains,4566,Mountains,43.880962,-116.047724,FSBI(score),150
2019SBOIA027,24166996,Big Willow Creek,17050122,Payette,Southwest,ID17050122SW017_03,3,0.019365,2019,,Snake River Plain,Semiarid Foothills,3211,PPBV,44.098991,-116.447139,FSBI(score),60
2019SBOIA028,24167170,Third Fork Squaw Creek,17050122,Payette,Southwest,ID17050122SW010_02,2,0.053228,2019,,Idaho Batholith,Southern Forested Mountains,5238,Mountains,44.429093,-116.210057,FSBI(score),195
2019SBOIA029,24168382,Third Fork Squaw Creek,17050122,Payette,Southwest,ID17050122SW010_03,3,0.047436,2019,,Idaho Batholith,Southern Forested Mountains,4585,Mountains,44.390874,-116.238107,FSBI(score),205
2019SBOIA030,24193304,Bear Creek,17050201,Brownlee Reservoir,Southwest,ID17050201SW016_04,4,0.032635,2019,,Blue Mountains,Continental Zone Foothills,3385,Foothills,44.959835,-116.725199,FSBI(score),130
2019SBOIA031,23569715,Lake Fork,17060210,Little Salmon,Salmon,ID17060210SL002_02,2,0.140072,2019,,Blue Mountains,Wallowas/Seven Devils Mountains,6596,Foothills,45.193963,-116.545399,FSBI(score),220
2019SBOIA032,23386459,Lime Creek,17050113,South Fork Boise,Southwest,ID17050113SW010_05,5,0.021292,2019,,Idaho Batholith,Southern Forested Mountains,4205,Mountains,43.41889,-115.274591,FSBI(score),175
2019SBOIA033,23387825,Wilson Creek,17050113,South Fork Boise,Southwest,ID17050113SW005_02,2,0.063232,2019,,Idaho Batholith,Southern Forested Mountains,4277,Mountains,43.381983,-115.43792,FSBI(score),105
2019SBOIA034,23387301,Rattlesnake Creek,17050113,South Fork Boise,Southwest,ID17050113SW033_03,3,0.035981,2019,,Idaho Batholith,Southern Forested Mountains,4070,Mountains,43.575157,-115.676082,FSBI(score),240
2019SBOIA035,23388239,Little Rattlesnake Creek,17050113,South Fork Boise,Southwest,ID17050113SW033_02,2,0.031006,2019,,Idaho Batholith,Southern Forested Mountains,3749,Mountains,43.590442,-115.696552,FSBI(score),45
2019SBOIA036,23382221,Sheep Creek,17050112,Boise-Mores,Southwest,ID17050112SW005_04,4,0.033124,2019,,Idaho Batholith,Southern Forested Mountains,3526,Mountains,43.69186,-115.660391,FSBI(score),250
2019SBOIA037,23383383,Badger Creek,17050112,Boise-Mores,Southwest,ID17050112SW004_02,2,0.083706,2019,,Idaho Batholith,Southern Forested Mountains,3313,Mountains,43.664843,-115.712676,FSBI(score),155
2019SBOIA038,23382557,Cottonwood Creek,17050112,Boise-Mores,Southwest,ID17050112SW007_03,3,0.03338,2019,,Idaho Batholith,Southern Forested Mountains,3697,Mountains,43.660136,-115.835212,FSBI(score),165
2019SBOIA039,23569297,Round Valley Creek,17060210,Little Salmon,Salmon,ID17060210SL006_02,1,0.064708,2019,,Blue Mountains,Canyons and Dissected Highlands,4261,Foothills,45.115377,-116.360351,FSBI(score),175
2019SBOIA040,24177645,Twentymile Creek,17050123,North Fork Payette,Southwest,ID17050123SW020_03,3,0.005509,2019,,Idaho Batholith,Southern Forested Mountains,5865,Mountains,45.134911,-115.981659,FSBI(score),120
2019SBOIA041,24177203,North Fork Kennally Creek,17050123,North Fork Payette,Southwest,ID17050123SW010_02,2,0.003779,2019,,Idaho Batholith,Southern Forested Mountains,5773,Mountains,44.781544,-115.863977,FSBI(score),90
2019SBOIA043,24177201,Kennally Creek,17050123,North Fork Payette,Southwest,ID17050123SW010_03,3,0.027664,2019,,Idaho Batholith,Southern Forested Mountains,5655,Mountains,44.781269,-115.873851,FSBI(score),165
2019SBOIA044,23551630,Johnson Creek,17060208,South Fork Salmon,Salmon,ID17060208SL025_03,3,0.011486,2019,,Idaho Batholith,Southern Forested Mountains,5720,Mountains,44.775011,-115.538895,FSBI(score),275
2019SBOIA045,23551222,Loon Creek,17060208,South Fork Salmon,Salmon,ID17060208SL008_02,2,0.043478,2019,,Idaho Batholith,Southern Forested Mountains,5540,Mountains,45.169953,-115.810276,FSBI(score),140
2019SBOIA047,23551194,Lake Creek,17060208,South Fork Salmon,Salmon,ID17060208SL006_02,2,0.008834,2019,,Idaho Batholith,Southern Forested Mountains,6252,Mountains,45.302696,-115.93673,FSBI(score),90
2019SCDAA001,24374458,UNT to North Fork Coeur d'Alene River ,17010301,Upper Coeur d Alene,Panhandle,ID17010301PN013_02a,1,0.16198,2019,,Northern Rockies,Coeur d Alene Metasedimentary Zone,2995,Mountains,47.930955,-116.114826,FSBI(score),115
2019SCDAA002,24374522,Devil Creek,17010301,Upper Coeur d Alene,Panhandle,ID17010301PN015_02,2,0.025483,2019,,Northern Rockies,Coeur d Alene Metasedimentary Zone,3401,Mountains,47.968775,-116.198536,FSBI(score),225
2019SCDAA006,24373868,Deer Creek,17010301,Upper Coeur d Alene,Panhandle,ID17010301PN015_03,3,0.018475,2019,,Northern Rockies,Coeur d Alene Metasedimentary Zone,3116,Mountains,47.965396,-116.112464,FSBI(score),160
2019SCDAA008,23007335,Cranberry Creek,17010304,St. Joe,Panhandle,ID17010304PN031_02,2,0.063562,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,3280,Mountains,47.127374,-116.103652,FSBI(score),190
2019SCDAA010,23006499,Donkey Creek,17010304,St. Joe,Panhandle,ID17010304PN031_02,1,0.167459,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,2903,Mountains,47.192763,-116.078561,FSBI(score),170
2019SCDAA011,24114541,Pack River,17010214,Pend Oreille Lake,Panhandle,ID17010214PN041_02,2,0.060134,2019,,Northern Rockies,Selkirk Mountains,4044,Mountains,48.625071,-116.626284,FSBI(score),190
2019SCDAA012,24114933,West Branch Pack River,17010214,Pend Oreille Lake,Panhandle,ID17010214PN041_02,2,0.142838,2019,,Northern Rockies,Selkirk Mountains,3375,Mountains,48.599264,-116.637285,FSBI(score),180
2019SCDAA013,24114989,Lindsey Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN041_02,1,0.14705,2019,,Northern Rockies,Selkirk Mountains,2408,Mountains,48.512391,-116.588022,FSBI(score),185
2019SCDAA014,24114969,Homestead Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN041_02,2,0.108667,2019,,Northern Rockies,Selkirk Mountains,2811,Mountains,48.554638,-116.609205,FSBI(score),135
2019SCDAA015,23004917,Skookum Creek,17010304,St. Joe,Panhandle,ID17010304PN058_02,2,0.039938,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,2631,Mountains,47.228435,-115.706973,FSBI(score),155
2019SCDAA016,23006419,Packsaddle Creek,17010304,St. Joe,Panhandle,ID17010304PN041_02,1,0.154568,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,2663,Mountains,47.232925,-115.731499,FSBI(score),135
2019SCDAA017,23005267,Bruin Creek,17010304,St. Joe,Panhandle,ID17010304PN041_02b,2,0.063706,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,3296,Mountains,47.170358,-115.42223,FSBI(score),225
2019SCDAA018,23005121,Falls Creek,17010304,St. Joe,Panhandle,ID17010304PN065_02,2,0.033912,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,2240,Mountains,47.327125,-116.295435,FSBI(score),165
2019SCDAA019,23004573,Fishhook Creek,17010304,St. Joe,Panhandle,ID17010304PN039_04,4,0.002182,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,2893,Mountains,47.202908,-115.846929,FSBI(score),230
2019SCDAA020,23004567,Fishhook Creek,17010304,St. Joe,Panhandle,ID17010304PN039_04,4,0.033787,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,2483,Mountains,47.243266,-115.846424,FSBI(score),190
2019SCDAA021,23005279,Bullion Creek,17010304,St. Joe,Panhandle,ID17010304PN061_02,2,0.021219,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,3437,Mountains,47.385386,-115.742024,FSBI(score),195
2019SCDAA022,23006771,Sherlock Creek,17010304,St. Joe,Panhandle,ID17010304PN041_02a,2,0.029096,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,4717,Mountains,47.062391,-115.217674,FSBI(score),265
2019SCDAA023,23004789,Copper Creek,17010304,St. Joe,Panhandle,ID17010304PN049_02,2,0.027792,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,3713,Mountains,47.066155,-115.354003,FSBI(score),235
2019SCDAA024,23005233,Fly Creek,17010304,St. Joe,Panhandle,ID17010304PN047_02,2,0.041651,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,3549,Mountains,47.10903,-115.385376,FSBI(score),200
2019SCDAA025,23004757,Mosquito Creek,17010304,St. Joe,Panhandle,ID17010304PN046_02,2,0.057308,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,3339,Mountains,47.155252,-115.413792,FSBI(score),195
2019SCDAA026,24115163,South Fork Grouse Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN036_02,2,0.043623,2019,,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,3182,Mountains,48.451468,-116.271184,FSBI(score),180
2019SCDAA027,24114455,Grouse Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN036_02,2,0.031876,2019,,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,3270,Mountains,48.469901,-116.258449,FSBI(score),215
2019SCDAA028,24115157,Flume Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN036_02,2,0.123001,2019,,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,3346,Mountains,48.469939,-116.269565,FSBI(score),155
2019SCDAA029,24114829,Wylie Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN036_02,1,0.113613,2019,,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,2857,Mountains,48.46123,-116.323566,FSBI(score),195
2019SCDAA030,24114465,North Fork Grouse Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN037_02,2,0.01823,2019,,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,2522,Mountains,48.452901,-116.373237,FSBI(score),140
2019SCDAA031,22988797,Lion Creek,17010215,Priest,Panhandle,ID17010215PN013_02,2,0.029236,2019,,Northern Rockies,Selkirk Mountains,2644,Mountains,48.743061,-116.813171,FSBI(score),195
2019SCDAA032,22989331,Lime Creek,17010215,Priest,Panhandle,ID17010215PN018_02,2,0.10892,2019,,Northern Rockies,Selkirk Mountains,2762,Mountains,48.896429,-116.963997,FSBI(score),165
2019SCDAA033,22988873,Upper Priest River,17010215,Priest,Panhandle,ID17010215PN018_03,3,0.007311,2019,,Northern Rockies,Inland Maritime Foothills and Valleys,2562,Foothills,48.842923,-116.958943,FSBI(score),170
2019SCDAA035,24379597,Higbee Draw,17010303,Coeur d Alene Lake,Panhandle,ID17010303PN015_02,1,0.091182,2019,,Northern Rockies,Coeur d Alene Metasedimentary Zone,2542,Mountains,47.504269,-116.406741,FSBI(score),160
2019SCDAA051,22989933,Benton Creek,17010215,Priest,Panhandle,ID17010215PN001_02,1,0.069303,2019,,Northern Rockies,Inland Maritime Foothills and Valleys,2293,Foothills,48.346456,-116.840794,FSBI(score),95
2019SCDAA052,22989219,Quartz Creek,17010215,Priest,Panhandle,ID17010215PN029_02,2,0.007449,2019,,Northern Rockies,Inland Maritime Foothills and Valleys,2437,Foothills,48.334512,-116.923901,FSBI(score),20
2019SCDAA059,22904875,Boulder Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN033_03,3,0.015889,2019,,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,3713,Mountains,48.585398,-116.216054,FSBI(score),170
2019SCDAA060,22904531,Long Canyon Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN008_02,2,0.089829,2019,,Northern Rockies,Selkirk Mountains,3021,Mountains,48.924997,-116.56276,FSBI(score),170
2019SCDAA062,23007145,Annis Creek,17010304,St. Joe,Panhandle,ID17010304PN064_02,2,0.055576,2019,,Northern Rockies,St. Joe Schist-Gneiss Zone,2968,Mountains,47.361686,-116.235166,FSBI(score),210
2019SCDAA064,24115517,Fish Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN015_03,3,0.023527,2019,,Northern Rockies,Inland Maritime Foothills and Valleys,2417,Foothills,48.100216,-116.64453,FSBI(score),75
2019SCDAA068,24114803,Strong Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN029_02,2,0.10023,2019,,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,2457,Mountains,48.25257,-116.287235,FSBI(score),240
2019SCDAA069,24115243,Spring Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN033_02,2,0.038293,2019,,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,2716,Mountains,48.367899,-116.317442,FSBI(score),160
2019SCDAA070,24114415,Rapid Lightning Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN033_02,2,0.073096,2019,,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,3241,Mountains,48.414587,-116.240663,FSBI(score),205
2019SIDFA001,23227830,Divide Creek,17040215,Medicine Lodge,Upper Snake,ID17040215SK014_02,2,0.028328,2019,,Middle Rockies,Dry Gneissic-Schistose-Volcanic Hills,7072,Foothills,44.462836,-112.73571,FSBI(score),10
2019SIDFA002,23227804,Irving Creek,17040215,Medicine Lodge,Upper Snake,ID17040215SK012_03,3,0.021773,2019,,Middle Rockies,Dry Gneissic-Schistose-Volcanic Hills,6704,Foothills,44.434825,-112.618123,FSBI(score),95
2019SIDFA003,23227846,Webber Creek,17040215,Medicine Lodge,Upper Snake,ID17040215SK017_02,2,0.032968,2019,,Middle Rockies,Dry Gneissic-Schistose-Volcanic Hills,6685,Foothills,44.36505,-112.662678,FSBI(score),105
2019SIDFA004,23227794,Edie Creek,17040215,Medicine Lodge,Upper Snake,ID17040215SK010_02,1,0.043482,2019,,Middle Rockies,Dry Gneissic-Schistose-Volcanic Hills,6740,Foothills,44.400102,-112.571179,FSBI(score),110
2019SIDFA006,23223354,Pleasant Valley Creek,17040214,Beaver-Camas,Upper Snake,ID17040214SK023_02,2,0.02687,2019,,Middle Rockies,Barren Mountains,6747,Mountains,44.431698,-112.269263,FSBI(score),95
2019SIDFA007,23223326,Beaver Creek,17040214,Beaver-Camas,Upper Snake,ID17040214SK021_03,3,0.00468,2019,,Middle Rockies,Dry Gneissic-Schistose-Volcanic Hills,6645,Foothills,44.52121,-112.250008,FSBI(score),0
2019SIDFA008,23223208,West Camas Creek,17040214,Beaver-Camas,Upper Snake,ID17040214SK013_03,3,0.018449,2019,,Middle Rockies,Barren Mountains,6645,Mountains,44.473072,-112.031053,FSBI(score),80
2019SIDFA011,24459788,Warm River,17040202,Upper Henrys,Upper Snake,ID17040202SK005_03,3,0.006669,2019,,Middle Rockies,Yellowstone Plateau,6134,Foothills,44.286844,-111.313124,FSBI(score),60
2019SIDFA012,23230475,Birch Creek,17040216,Birch,Upper Snake,ID17040216SK002_04,4,0.010472,2019,,Middle Rockies,Dry Intermontane Sagebrush Valleys,5770,PPBV,44.084221,-112.877326,FSBI(score),105
2019SIDFA013,23148812,Gravel Creek,17040205,Willow,Upper Snake,ID17040205SK023_02,2,0.026315,2019,,Middle Rockies,Partly Forested Mountains,6590,Foothills,42.940373,-111.379781,FSBI(score),35
2019SIDFA014,24441978,Barnes Creek,17040104,Palisades,Upper Snake,ID17040104SK019_02,2,0.051507,2019,,Middle Rockies,Partly Forested Mountains,6622,Foothills,43.134506,-111.341624,FSBI(score),65
2019SIDFA015,24441472,Elk Creek,17040104,Palisades,Upper Snake,ID17040104SK011_03,4,0.037386,2019,,Middle Rockies,Partly Forested Mountains,5802,Foothills,43.269103,-111.224867,FSBI(score),120
2019SIDFA017,24462074,Reas Pass Creek,17040202,Upper Henrys,Upper Snake,ID17040202SK027_03,3,-9998,2019,,Middle Rockies,Yellowstone Plateau,6540,Foothills,44.546616,-111.244046,FSBI(score),10
2019SIDFA019,24460864,Twin Creek,17040202,Upper Henrys,Upper Snake,ID17040202SK030_02a,2,0.018707,2019,,Middle Rockies,Yellowstone Plateau,6508,Foothills,44.592822,-111.309928,FSBI(score),75
2019SIDFA020,24460654,Duck Creek,17040202,Upper Henrys,Upper Snake,ID17040202SK036_03,3,0.011225,2019,,Middle Rockies,Dry Gneissic-Schistose-Volcanic Hills,6580,Foothills,44.613915,-111.459818,FSBI(score),55
2019SIDFA021,24460614,Howard Creek,17040202,Upper Henrys,Upper Snake,ID17040202SK033_02,2,0.018935,2019,,Middle Rockies,Barren Mountains,6878,Mountains,44.667799,-111.300417,FSBI(score),30
2019SIDFA022,24460242,Targhee Creek,17040202,Upper Henrys,Upper Snake,ID17040202SK034_03,3,0.030112,2019,,Middle Rockies,Barren Mountains,6878,Mountains,44.670636,-111.31586,FSBI(score),155
2019SIDFA023,23233857,Horse Creek,17040217,Little Lost,Upper Snake,ID17040217SK009_02,2,0.029439,2019,,Middle Rockies,Dry Intermontane Sagebrush Valleys,6124,PPBV,44.104366,-113.205856,FSBI(score),30
2019SIDFA024,23233149,Main Fork,17040217,Little Lost,Upper Snake,ID17040217SK017_03,3,0.034804,2019,,Middle Rockies,Barren Mountains,7341,Mountains,44.401618,-113.405549,FSBI(score),155
2019SIDFA025,23499003,South Fork Big Creek,17060202,Pahsimeroi,Salmon,ID17060202SL032_02,2,0.037526,2019,,Middle Rockies,Barren Mountains,6593,Mountains,44.441142,-113.599217,FSBI(score),195
2019SIDFA026,23238382,Pass Creek,17040218,Big Lost,Upper Snake,ID17040218SK009_03,3,0.017369,2019,,Middle Rockies,Barren Mountains,6468,Mountains,43.954054,-113.443976,FSBI(score),100
2019SIDFA027,23239274,Cabin Creek,17040218,Big Lost,Upper Snake,ID17040218SK040_02,2,0.027398,2019,,Middle Rockies,Dry Gneissic-Schistose-Volcanic Hills,7728,Foothills,43.82746,-113.848509,FSBI(score),110
2019SIDFA028,23238676,North Fork Big Lost River,17040218,Big Lost,Upper Snake,ID17040218SK027_03,3,0.008269,2019,,Idaho Batholith,Dry Partly Wooded Mountains,7344,Mountains,43.939044,-114.226945,FSBI(score),120
2019SIDFA029,23478553,Kinnikinic Creek,17060201,Upper Salmon,Salmon,ID17060201SL020_02,2,0.07192,2019,,Idaho Batholith,Dry Partly Wooded Mountains,6130,Mountains,44.288009,-114.408065,FSBI(score),125
2019SIDFA030,23478589,Squaw Creek,17060201,Upper Salmon,Salmon,ID17060201SL021_04,4,0.00001,2019,,Idaho Batholith,Southern Forested Mountains,5937,Mountains,44.322577,-114.469933,FSBI(score),170
2019SIDFA032,23480209,Beaver Creek,17060201,Upper Salmon,Salmon,ID17060201SL082_02,2,0.047982,2019,,Idaho Batholith,Southern Forested Mountains,7711,Mountains,43.852321,-114.879834,FSBI(score),195
2019SIDFA034,23479449,Slate Creek,17060201,Upper Salmon,Salmon,ID17060201SL099_03,3,0.02382,2019,,Idaho Batholith,Southern Forested Mountains,5897,Mountains,44.236972,-114.580537,FSBI(score),200
2019SIDFA035,23498905,East Fork Pahsimeroi River,17060202,Pahsimeroi,Salmon,ID17060202SL022_02,2,0.020996,2019,,Middle Rockies,Barren Mountains,7905,Mountains,44.134961,-113.691551,FSBI(score),145
2019SIDFA036,23223386,Ching Creek,17040214,Beaver-Camas,Upper Snake,ID17040214SK006_03,3,0.006637,2019,,Snake River Plain,Eastern Snake River Basalt Plains,6458,PPBV,44.446852,-111.87347,FSBI(score),130
2019SIDFA037,23513332,Hawley Creek,17060204,Lemhi,Salmon,ID17060204SL050b_03,3,0.024372,2019,,Middle Rockies,Dry Intermontane Sagebrush Valleys,6481,PPBV,44.658714,-113.213096,FSBI(score),205
