"","siteid","sitename","stream","source","lat","long","comid","au","order","georef_ID305b_cycle","georef_notes","sed_tmdl","siteclass","l4_code","l4_name","deq_region","blm_ecoregion","basin","huc4code","huc4name","source_sitetype","AIM_OE_model","AIM_Evaluation_ID"
"12544","2021SBOIA020","2021SBOIA020","Big Peak Creek","DEQ BURP",43.626411,-114.73443,23386929,"ID17050113SW019_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","",NA,NA
"12545","2021SBOIA021","2021SBOIA021","North Fork Lime Creek","DEQ BURP",43.456751,-115.135419,23386557,"ID17050113SW010_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","",NA,NA
"12546","2021SBOIA022","2021SBOIA022","South Fork Lime Creek","DEQ BURP",43.449331,-115.126148,23386503,"ID17050113SW011_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","",NA,NA
"12547","2021SBOIA023","2021SBOIA023","Lime Creek","DEQ BURP",43.419047,-115.273709,23386459,"ID17050113SW010_05","5","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","",NA,NA
"12548","2021SBOIA024","2021SBOIA024","North Fork Boise River","DEQ BURP",43.996225,-115.25097,23377492,"ID17050111SW010_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","",NA,NA
"12549","2021SBOIA025","2021SBOIA025","Robin Creek","DEQ BURP",43.927877,-115.264027,23377894,"ID17050111SW011_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","",NA,NA
"12550","2021SBOIA026","2021SBOIA026","Johnson Creek","DEQ BURP",43.934661,-115.274354,23377452,"ID17050111SW011_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","",NA,NA
"12551","2021SBOIA027","2021SBOIA027","Cow Creek","DEQ BURP",43.994917,-115.258564,23378428,"ID17050111SW010_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","",NA,NA
"12552","2021SBOIA028","2021SBOIA028","Eightmile Creek","DEQ BURP",44.122547,-115.411734,24158823,"ID17050120SW011_03","3","2022",NA,"N","Mountains","16j","Hot Dry Canyons","BOI","NorthernRockies","Southwest",17050120,"South Fork Payette","",NA,NA
"12553","2021SBOIA029","2021SBOIA029","Sheep Trail Creek","DEQ BURP",44.337432,-115.44956,23520309,"ID17060205SL014_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060205,"Upper Middle Fork Salmon","",NA,NA
"12554","2021SBOIA030","2021SBOIA030","Sack Creek","DEQ BURP",44.352693,-115.405588,23520297,"ID17060205SL012_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060205,"Upper Middle Fork Salmon","",NA,NA
"12555","2021SBOIA031","2021SBOIA031","Bear Valley Creek","DEQ BURP",44.382013,-115.388297,23519369,"ID17060205SL012_04","4","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060205,"Upper Middle Fork Salmon","",NA,NA
"12556","2021SBOIA032","2021SBOIA032","Warm Spring Creek","DEQ BURP",44.305073,-115.286984,24158815,"ID17050120SW010_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050120,"South Fork Payette","",NA,NA
"12557","2021SBOIA033","2021SBOIA033","Trail Creek","DEQ BURP",44.15085,-115.148164,24159303,"ID17050120SW005_02","2","2022",NA,"N","Mountains","16j","Hot Dry Canyons","BOI","NorthernRockies","Southwest",17050120,"South Fork Payette","",NA,NA
"12558","2021SBOIA034","2021SBOIA034","Fivemile Creek","DEQ BURP",44.119424,-115.457322,24158843,"ID17050120SW012_02","2","2022",NA,"N","Mountains","16j","Hot Dry Canyons","BOI","NorthernRockies","Southwest",17050120,"South Fork Payette","",NA,NA
"12559","2021SBOIA035","2021SBOIA035","Sand Creek","DEQ BURP",44.637925,-115.5101,23551978,"ID17060208SL025_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","",NA,NA
"12560","2021SBOIA036","2021SBOIA036","Deadwood River","DEQ BURP",44.277583,-115.630421,24158983,"ID17050120SW014_04","4","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050120,"South Fork Payette","",NA,NA
"12561","2021SBOIA037","2021SBOIA037","Warm Springs Creek","DEQ BURP",44.279448,-115.630591,24159075,"ID17050120SW016_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050120,"South Fork Payette","",NA,NA
"12562","2021SBOIA038","2021SBOIA038","Wilson Creek","DEQ BURP",44.292795,-115.640053,24158987,"ID17050120SW017_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050120,"South Fork Payette","",NA,NA
"12563","2021SBOIA039","2021SBOIA039","Deadwood River","DEQ BURP",44.39863,-115.618608,24159013,"ID17050120SW019_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050120,"South Fork Payette","",NA,NA
"12564","2021SBOIA040","2021SBOIA040","Big Pine Creek","DEQ BURP",44.090963,-115.755086,24159059,"ID17050120SW021_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050120,"South Fork Payette","",NA,NA
"12565","2021SBOIA041","2021SBOIA041","North Fork Payette River","DEQ BURP",45.180037,-115.999563,24177627,"ID17050123SW021_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050123,"North Fork Payette","",NA,NA
"12566","2021SBOIA042","2021SBOIA042","North Fork Twentymile Creek","DEQ BURP",45.134143,-115.96444,24177669,"ID17050123SW020_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050123,"North Fork Payette","",NA,NA
"12567","2021SBOIA043","2021SBOIA043","Lake Fork","DEQ BURP",44.913534,-115.996272,24177409,"ID17050123SW014_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050123,"North Fork Payette","",NA,NA
"12568","2021SBOIA044","2021SBOIA044","Dead Horse Creek","DEQ BURP",44.981604,-116.076737,24177791,"ID17050123SW017_02","2","2022",NA,"N","Mountains","16g","High Glacial Drift-Filled Valleys","BOI","NorthernRockies","Southwest",17050123,"North Fork Payette","",NA,NA
"12569","2021SBOIA045","2021SBOIA045","Warm Lake Creek","DEQ BURP",44.668108,-115.689627,23551490,"ID17060208SL019_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","",NA,NA
"12570","2021SBOIA046","2021SBOIA046","Cabin Creek","DEQ BURP",44.670407,-115.663644,23551902,"ID17060208SL019_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","",NA,NA
"12571","2021SBOIA047","2021SBOIA047","Profile Creek","DEQ BURP",45.011015,-115.393957,23551942,"ID17060208SL031_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","",NA,NA
"12572","2021SBOIA048","2021SBOIA048","Profile Creek","DEQ BURP",44.960264,-115.424747,23551936,"ID17060208SL031_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","",NA,NA
"12573","2021SCDAA001","2021SCDAA001","Graham Creek","DEQ BURP",47.649112,-116.089945,24373550,"ID17010301PN002_03","3","2022",NA,"N","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010301,"Upper Coeur d Alene","",NA,NA
"12574","2021SCDAA002","2021SCDAA002","Bootjack Creek","DEQ BURP",47.745513,-116.422326,24374786,"ID17010301PN034_02","2","2022",NA,"N","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010301,"Upper Coeur d Alene","",NA,NA
"12575","2021SCDAA003","2021SCDAA003","Mosquito Creek","DEQ BURP",48.150249,-116.150145,22977282,"ID17010213PN009_02","2","2022",NA,"N","Mountains","15q","Purcell-Cabinet-North Bitterroot Mountains","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12576","2021SCDAA004","2021SCDAA004","Johnson Creek","DEQ BURP",48.130587,-116.227523,22977266,"ID17010213PN002_03","3","2022",NA,"Y","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12577","2021SCDAA005","2021SCDAA005","Twin Creek","DEQ BURP",48.080952,-116.12635,22978036,"ID17010213PN004_03","3","2022",NA,"Y","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12578","2021SCDAA006","2021SCDAA006","Twin Creek","DEQ BURP",48.057155,-116.159516,22978092,"ID17010213PN004_02","2","2022",NA,"Y","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12579","2021SCDAA007","2021SCDAA007","Dry Creek","DEQ BURP",48.03195,-116.15243,22977248,"ID17010213PN004_02a","1","2022",NA,"N","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12580","2021SCDAA008","2021SCDAA008","Toms Gulch","DEQ BURP",48.088957,-116.33051,24115687,"ID17010214PN027_02","2","2022",NA,"N","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010214,"Pend Oreille Lake","",NA,NA
"12581","2021SCDAA009","2021SCDAA009","Dry Gulch","DEQ BURP",48.084582,-116.33445,24115701,"ID17010214PN027_02","2","2022",NA,"N","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010214,"Pend Oreille Lake","",NA,NA
"12582","2021SCDAA010","2021SCDAA010","Granite Creek","DEQ BURP",48.084043,-116.35377,24114347,"ID17010214PN027_02","2","2022",NA,"N","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010214,"Pend Oreille Lake","",NA,NA
"12583","2021SCDAA011","2021SCDAA011","Branch North Gold Creek","DEQ BURP",47.970188,-116.406375,24115627,"ID17010214PN025_02","2","2022",NA,"Y","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010214,"Pend Oreille Lake","",NA,NA
"12584","2021SCDAA012","2021SCDAA012","Gold Creek","DEQ BURP",47.958726,-116.44483,24114669,"ID17010214PN021_03","3","2022",NA,"Y","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010214,"Pend Oreille Lake","",NA,NA
"12585","2021SCDAA013","2021SCDAA013","Cheer Creek","DEQ BURP",47.95887,-116.43478,24115579,"ID17010214PN021_02","2","2022",NA,"Y","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010214,"Pend Oreille Lake","",NA,NA
"12586","2021SCDAA014","2021SCDAA014","Granite Creek","DEQ BURP",48.086309,-116.405595,24114339,"ID17010214PN027_03","3","2022",NA,"N","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010214,"Pend Oreille Lake","",NA,NA
"12587","2021SCDAA015","2021SCDAA015","Gold Creek","DEQ BURP",47.936558,-116.44521,24114685,"ID17010214PN023_02","2","2022",NA,"Y","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010214,"Pend Oreille Lake","",NA,NA
"12588","2021SCDAA016","2021SCDAA016","Chloride Creek","DEQ BURP",47.932894,-116.45151,24115597,"ID17010214PN024_02","2","2022",NA,"Y","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010214,"Pend Oreille Lake","",NA,NA
"12589","2021SCDAA017","2021SCDAA017","West Gold Creek","DEQ BURP",47.951284,-116.461669,24114671,"ID17010214PN022_02","2","2022",NA,"N","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010214,"Pend Oreille Lake","",NA,NA
"12590","2021SCDAA018","2021SCDAA018","Bear Gulch","DEQ BURP",47.604925,-115.793348,24374144,"ID17010301PN005_02","1","2022",NA,"Y","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010301,"Upper Coeur d Alene","",NA,NA
"12591","2021SCDAA019","2021SCDAA019","Granite Gulch","DEQ BURP",47.596381,-115.795918,24374130,"ID17010301PN005_02","2","2022",NA,"Y","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010301,"Upper Coeur d Alene","",NA,NA
"12592","2021SCDAA020","2021SCDAA020","Prichard Creek","DEQ BURP",47.59546,-115.751543,24372974,"ID17010301PN005_02","2","2022",NA,"Y","Mountains","15o","Coeur d Alene Metasedimentary Zone","CDA","NorthernRockies","Panhandle",17010301,"Upper Coeur d Alene","",NA,NA
"12593","2021SCDAA021","2021SCDAA021","Dodge Creek","DEQ BURP",48.520667,-116.456457,22905041,"ID17010104PN024_03","3","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010104,"Lower Kootenai","",NA,NA
"12594","2021SCDAA022","2021SCDAA022","Hangman Creek","DEQ BURP",47.093159,-116.780431,23018058,"ID17010306PN001_03aT","3","2022",NA,"N","PPBV","10h","Palouse Hills","CDA","NorthernXericBasin","Panhandle",17010306,"Hangman","",NA,NA
"12595","2021SCDAA023","2021SCDAA023","Hangman Creek","DEQ BURP",47.092451,-116.777803,23018060,"ID17010306PN001_02","2","2022",NA,"Y","PPBV","10h","Palouse Hills","CDA","NorthernXericBasin","Panhandle",17010306,"Hangman","",NA,NA
"12596","2021SCDAA024","2021SCDAA024","South Fork Hangman Creek","DEQ BURP",47.091966,-116.77851,23019004,"ID17010306PN001_02","2","2022",NA,"Y","PPBV","10h","Palouse Hills","CDA","NorthernXericBasin","Panhandle",17010306,"Hangman","",NA,NA
"12597","2021SCDAA026","2021SCDAA026","Cuban Creek","DEQ BURP",48.230466,-116.909522,22990119,"ID17010215PN030_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12598","2021SCDAA027","2021SCDAA027","Pine Creek","DEQ BURP",48.26127,-116.926231,22990089,"ID17010215PN030_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12599","2021SCDAA028","2021SCDAA028","Kavanaugh Creek","DEQ BURP",48.282189,-116.941638,22990065,"ID17010215PN030_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12600","2021SCDAA029","2021SCDAA029","Peewee Creek","DEQ BURP",48.28103,-116.91991,22990073,"ID17010215PN030_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12601","2021SCDAA030","2021SCDAA030","UNT to Snow Creek","DEQ BURP",48.280857,-116.990461,22990473,"ID17010215PN030_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12602","2021SCDAA031","2021SCDAA031","UNT to Snow Creek","DEQ BURP",48.273808,-116.99043,22990467,"ID17010215PN030_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12603","2021SCDAA032","2021SCDAA032","UNT to Tunnel Creek","DEQ BURP",48.291715,-117.001425,22990279,"ID17010215PN030_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12604","2021SCDAA033","2021SCDAA033","Tunnel Creek","DEQ BURP",48.294417,-117.001163,22990277,"ID17010215PN030_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12605","2021SCDAA034","2021SCDAA034","Ole Creek","DEQ BURP",48.30907,-117.01041,22990475,"ID17010215PN030_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12606","2021SCDAA035","2021SCDAA035","Slough Creek","DEQ BURP",48.32411,-117.02052,22989985,"ID17010215PN030_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12607","2021SCDAA036","2021SCDAA036","Roger Creek","DEQ BURP",48.332364,-117.027592,22990219,"ID17010215PN030_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12608","2021SCDAA037","2021SCDAA037","UNT to Lower West Branch Priest River","DEQ BURP",48.357587,-117.027535,22989907,"ID17010215PN030_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12609","2021SCDAA038","2021SCDAA038","UNT to Moores Creek","DEQ BURP",48.32875,-116.98692,22990275,"ID17010215PN031_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12610","2021SCDAA039","2021SCDAA039","UNT to Moores Creek","DEQ BURP",48.323588,-116.981849,22989965,"ID17010215PN031_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12611","2021SCDAA040","2021SCDAA040","East Fork Moores Creek","DEQ BURP",48.3492,-116.98118,22989919,"ID17010215PN031_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12612","2021SCDAA041","2021SCDAA041","UNT to Moores Creek","DEQ BURP",48.33599,-116.98301,22989941,"ID17010215PN031_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12613","2021SCDAA042","2021SCDAA042","West Fork Moores Creek","DEQ BURP",48.359815,-116.993004,22990479,"ID17010215PN031_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12614","2021SCDAA043","2021SCDAA043","Moores Creek","DEQ BURP",48.367295,-116.986985,22989151,"ID17010215PN031_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12615","2021SCDAA044","2021SCDAA044","UNT to Priest River","DEQ BURP",48.478321,-116.92563,22989733,"ID17010215PN005_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12616","2021SCDAA045","2021SCDAA045","UNT to Kalispell Creek","DEQ BURP",48.57189,-116.92036,22990505,"ID17010215PN024_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12617","2021SCDAA047","2021SCDAA047","UNT to Hanna Flats","DEQ BURP",48.56884,-116.98889,22989671,"ID17010215PN024_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12618","2021SCDAA048","2021SCDAA048","Hazard Creek","DEQ BURP",48.57832,-116.94562,22989667,"ID17010215PN024_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12619","2021SCDAA049","2021SCDAA049","UNT to Priest River","DEQ BURP",48.467641,-116.902652,22989761,"ID17010215PN005_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12620","2021SCDAA050","2021SCDAA050","UNT to Upper West Branch Priest River","DEQ BURP",48.481247,-117.020515,22989731,"ID17010215PN027_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12621","2021SCDAA051","2021SCDAA051","UNT to Upper West Branch Priest River","DEQ BURP",48.471765,-117.024574,22989749,"ID17010215PN027_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12622","2021SCDAA052","2021SCDAA052","UNT to Upper West Branch Priest River","DEQ BURP",48.46653,-116.99627,22990487,"ID17010215PN027_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12623","2021SCDAA053","2021SCDAA053","UNT to Upper West Branch Priest River","DEQ BURP",48.45922,-116.96239,22989765,"ID17010215PN027_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12624","2021SCDAA054","2021SCDAA054","UNT to Upper West Branch Priest River","DEQ BURP",48.461243,-116.950908,22989763,"ID17010215PN027_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12625","2021SCDAA055","2021SCDAA055","Beaver Creek","DEQ BURP",48.73746,-116.86531,22989259,"ID17010215PN020_03","3","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12626","2021SCDAA056","2021SCDAA056","Beaver Creek","DEQ BURP",48.7439,-116.90181,22989261,"ID17010215PN020_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12627","2021SCDAA057","2021SCDAA057","Granite Creek","DEQ BURP",48.677697,-116.974268,22988945,"ID17010215PN022_04","4","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12628","2021SCDAA058","2021SCDAA058","Blacktail Creek","DEQ BURP",48.679099,-116.972415,22989553,"ID17010215PN022_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12629","2021SCDAA059","2021SCDAA059","Packer Creek","DEQ BURP",48.698949,-117.010224,22990251,"ID17010215PN022_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12630","2021SCDAA060","2021SCDAA060","Kalispell Creek","DEQ BURP",48.61434,-117.00652,22989027,"ID17010215PN024_03","3","2022",NA,"Y","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12631","2021SCDAA061","2021SCDAA061","Zero Creek","DEQ BURP",48.700016,-117.023324,22989505,"ID17010215PN022_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12632","2021SCDAA062","2021SCDAA062","Lamb Creek","DEQ BURP",48.53569,-117.005629,22989053,"ID17010215PN025_02","1","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12633","2021SCDAA063","2021SCDAA063","Binarch Creek","DEQ BURP",48.486889,-116.980225,22989205,"ID17010215PN026_02","2","2022",NA,"Y","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12634","2021SCDAA064","2021SCDAA064","Lamb Creek","DEQ BURP",48.49512,-116.90291,22989047,"ID17010215PN025_02","2","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12635","2021SCDAA065","2021SCDAA065","Upper West Branch Priest River","DEQ BURP",48.46094,-116.95211,22989057,"ID17010215PN027_04","4","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12636","2021SCDAA066","2021SCDAA066","Binarch Creek","DEQ BURP",48.47218,-116.92184,22989201,"ID17010215PN026_02","3","2022",NA,"Y","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12637","2021SCDAA067","2021SCDAA067","Quartz Creek","DEQ BURP",48.30647,-116.88644,22989209,"ID17010215PN029_03","3","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12638","2021SCDAA068","2021SCDAA068","Moores Creek","DEQ BURP",48.32538,-116.98451,22989139,"ID17010215PN031_03","3","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12639","2021SCDAA070","2021SCDAA070","Upper West Branch Priest River","DEQ BURP",48.47798,-117.03122,22989067,"ID17010215PN027_03","3","2022",NA,"N","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12640","2021SCDAA071","2021SCDAA071","Lower West Branch Priest River","DEQ BURP",48.277341,-116.948872,22989125,"ID17010215PN030_04","4","2022",NA,"Y","Foothills","15u","Inland Maritime Foothills and Valleys","CDA","NorthernRockies","Panhandle",17010215,"Priest","",NA,NA
"12641","2021SCDAA072","2021SCDAA072","Morris Creek","DEQ BURP",48.222833,-116.113597,22977784,"ID17010213PN013_02","2","2022",NA,"Y","Mountains","15q","Purcell-Cabinet-North Bitterroot Mountains","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12642","2021SCDAA073","2021SCDAA073","Wellington Creek","DEQ BURP",48.283246,-116.207496,22977304,"ID17010213PN020_02","1","2022",NA,"Y","Mountains","15q","Purcell-Cabinet-North Bitterroot Mountains","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12643","2021SCDAA074","2021SCDAA074","Wellington Creek","DEQ BURP",48.29217,-116.165997,22977300,"ID17010213PN020_02","2","2022",NA,"Y","Mountains","15q","Purcell-Cabinet-North Bitterroot Mountains","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
